OTU	ED10_S_Wi2013	EN17_S_Wi2013	EN20_S_Wi2013	EOI15_S_Wi2013	EOI20_S_Wi2013	EOK10_S_Wi2013	EOK20_S_Wi2013_PS	EU08_S_Wi2013	LD10_S_Wi2013_PS_A	LN20_S_Wi2013_PS	LOK10_S_Wi2013	EN15_S_Wi2013	EN30_S_Wi2013	EB10_S_Wi2013
SWARM_1739	9	34	11	0	1	17	0	2	0	0	0	0	2	0
SWARM_169	1	33	42	143	259	29	2	43	0	6	90	4	36	7
SWARM_168	0	11	201	27	85	14	0	41	0	1	0	0	2	0
SWARM_3124	0	0	0	0	0	0	13	0	0	2	2	0	0	14
SWARM_3120	0	0	0	0	0	0	0	0	21	0	5	0	0	1
SWARM_3645	0	29	0	0	0	0	5	0	0	0	0	0	0	0
SWARM_3643	1	0	11	1	0	3	0	2	0	0	0	6	0	0
SWARM_3640	0	0	2	0	0	0	0	0	0	0	0	43	0	0
SWARM_3641	0	1	0	0	0	0	0	0	0	0	0	35	0	0
SWARM_1643	0	0	0	0	0	0	0	0	30	26	8	0	2	0
SWARM_1648	14	2	0	0	1	2	0	25	0	0	0	0	0	0
SWARM_18880	0	0	0	0	0	0	4	0	0	0	0	0	0	0
SWARM_4035	0	0	0	0	0	0	0	0	22	6	1	0	0	2
SWARM_1015	1	19	50	0	1	0	0	2	0	0	0	0	2	0
SWARM_5030	0	0	0	0	0	0	0	0	41	3	1	0	1	3
SWARM_4526	0	3	0	0	2	0	0	0	30	23	33	0	5	3
SWARM_4523	0	0	0	0	0	0	0	0	0	0	13	0	9	0
SWARM_4520	0	0	0	0	0	0	0	0	0	0	0	0	17	0
SWARM_6011	0	0	0	0	0	0	0	0	20	8	19	0	1	0
SWARM_6012	0	0	0	0	0	0	0	0	58	0	6	0	0	0
SWARM_6014	2	1	0	0	0	0	0	2	19	0	7	0	0	1
SWARM_6016	0	0	0	0	0	0	0	0	16	0	2	0	0	0
SWARM_839	0	8	90	0	5	3	0	14	0	2	1	0	2	1
SWARM_838	0	14	65	0	4	0	0	0	0	0	1	0	2	0
SWARM_831	1	0	0	0	6	3	0	2	5	2	68	0	6	1
SWARM_833	11	5	25	2	1	9	0	45	0	0	0	0	1	1
SWARM_832	0	0	0	0	0	0	3	0	0	67	0	0	0	3
SWARM_835	19	29	36	0	1	11	0	25	0	0	0	0	4	0
SWARM_834	0	4	0	0	3	0	0	0	0	39	14	0	18	3
SWARM_837	1	11	4	11	108	6	0	10	5	3	5	0	4	1
SWARM_836	9	5	5	0	12	12	3	26	11	0	0	0	0	25
SWARM_7763	0	0	0	0	0	0	0	0	2	0	0	0	0	13
SWARM_2272	0	0	0	0	0	0	0	0	69	0	3	0	0	0
SWARM_2273	0	0	0	0	0	0	0	0	34	2	0	0	0	0
SWARM_2274	0	0	0	0	0	0	0	0	90	0	3	0	0	2
SWARM_2276	0	0	0	0	0	1	0	0	198	10	59	0	0	0
SWARM_2277	0	0	0	0	1	0	0	0	1	1	41	0	1	0
SWARM_2279	0	0	0	0	0	0	0	0	5	48	0	0	0	0
SWARM_9367	0	0	0	0	1	0	0	0	0	0	1	5	1	1
SWARM_1217	0	3	8	0	0	45	0	7	0	0	1	0	2	1
SWARM_1216	0	0	0	0	0	0	1	0	1	3	50	0	2	1
SWARM_1215	1	53	7	8	23	56	0	16	0	0	0	0	12	9
SWARM_1214	0	0	0	0	0	0	0	0	0	14	64	0	2	0
SWARM_1213	1	6	18	0	20	12	0	7	0	4	0	3	1	3
SWARM_1212	0	0	0	0	0	0	0	0	0	0	52	0	2	0
SWARM_1211	0	0	0	0	1	0	0	0	4	37	42	0	14	0
SWARM_1210	0	0	0	0	0	0	0	0	0	4	58	0	6	1
SWARM_1219	17	20	21	1	0	4	0	8	0	0	0	0	0	0
SWARM_1218	0	1	5	12	44	1	0	2	0	0	5	0	0	1
SWARM_4192	0	0	0	0	1	2	4	0	0	15	19	0	3	0
SWARM_4195	0	0	0	0	0	0	0	0	7	20	17	0	10	0
SWARM_1965	0	0	0	0	0	0	5	0	0	0	0	0	0	42
SWARM_1963	0	0	0	0	0	0	0	0	43	7	5	0	3	1
SWARM_1968	0	0	0	0	0	0	8	0	0	15	12	0	2	1
SWARM_6606	11	3	1	0	0	7	0	5	0	1	2	0	2	2
SWARM_2737	0	0	0	0	1	1	0	0	0	31	34	0	4	0
SWARM_2736	0	0	0	0	0	0	0	0	25	7	25	0	3	0
SWARM_9609	0	0	0	0	0	0	6	0	0	0	0	0	0	1
SWARM_9607	0	0	0	0	0	1	6	0	0	0	0	0	0	0
SWARM_9600	0	0	0	0	0	0	6	0	0	3	0	0	0	0
SWARM_9601	0	1	0	0	0	0	6	0	0	0	0	0	0	1
SWARM_9602	0	0	0	0	0	0	10	0	0	0	0	0	0	0
SWARM_9603	0	0	0	0	0	0	7	0	0	0	0	0	0	0
SWARM_3950	0	0	0	0	0	0	0	0	19	14	9	0	1	3
SWARM_14139	0	0	0	0	0	0	4	0	0	0	0	0	0	0
SWARM_14137	0	0	0	0	2	0	4	0	0	0	0	0	0	0
SWARM_14135	0	0	0	0	0	0	11	0	0	0	0	0	0	0
SWARM_14134	0	0	0	0	0	0	4	0	0	0	0	0	0	0
SWARM_14132	0	0	0	0	0	0	6	0	1	0	3	0	0	1
SWARM_14131	0	0	0	0	0	0	4	0	0	0	0	0	0	0
SWARM_1558	0	0	0	0	3	0	4	0	120	19	22	0	2	0
SWARM_1559	0	0	0	0	0	0	0	0	12	46	23	0	2	0
SWARM_1554	4	11	32	0	0	2	0	11	0	0	0	0	0	0
SWARM_1556	1	0	34	1	2	6	0	20	0	0	0	0	2	1
SWARM_1557	0	0	0	0	0	0	0	0	56	0	3	0	0	0
SWARM_1551	11	18	15	2	0	6	0	7	0	0	0	0	0	0
SWARM_4026	0	0	0	0	0	0	0	0	0	0	0	0	0	20
SWARM_1050	0	0	0	0	0	0	0	0	19	24	36	0	0	2
SWARM_1052	0	1	12	58	17	2	0	0	0	0	0	0	1	2
SWARM_5002	0	0	0	0	0	0	4	0	0	0	13	0	0	1
SWARM_8710	1	0	1	0	1	0	7	1	0	2	1	0	0	1
SWARM_268	2	77	110	1	4	5	0	37	0	2	1	0	0	0
SWARM_264	0	3	83	92	27	8	0	4	0	0	0	0	0	0
SWARM_265	0	2	51	20	62	35	0	5	3	0	1	0	2	1
SWARM_266	0	0	0	1	23	3	14	0	2	228	5	0	12	6
SWARM_267	29	29	3	0	0	4	0	158	0	0	0	0	0	0
SWARM_260	2	12	5	0	0	148	0	25	0	0	0	1	0	38
SWARM_261	33	75	0	2	34	13	0	37	2	0	0	0	0	21
SWARM_262	0	0	1	0	0	0	0	0	0	0	0	217	0	0
SWARM_263	0	8	6	278	11	4	0	2	0	0	0	0	0	0
SWARM_9444	0	0	0	0	2	0	4	0	0	0	0	0	0	0
SWARM_12238	0	0	0	0	0	0	0	0	0	0	0	6	0	0
SWARM_12232	0	0	0	0	0	0	0	0	0	0	0	5	0	0
SWARM_12233	0	0	0	0	0	0	0	0	0	0	0	5	0	0
SWARM_18807	0	0	0	0	0	0	4	0	0	0	1	0	0	0
SWARM_18806	0	0	0	0	0	0	4	0	0	0	0	0	0	2
SWARM_1024	0	75	48	1	0	6	1	1	0	0	2	1	4	0
SWARM_4017	0	0	0	0	0	0	8	0	14	40	1	0	0	5
SWARM_1027	0	6	13	1	1	26	0	17	0	0	0	0	3	0
SWARM_1028	0	4	31	24	28	11	0	1	0	0	0	0	0	1
SWARM_1029	0	2	4	31	39	5	0	0	1	0	0	0	0	0
SWARM_4018	0	0	0	0	0	0	4	0	3	16	1	0	0	1
SWARM_3569	1	2	1	0	0	1	6	1	0	11	0	0	3	0
SWARM_3564	4	0	8	0	0	1	0	3	0	0	0	7	0	0
SWARM_3563	2	4	6	1	0	0	0	3	0	0	0	5	2	0
SWARM_3560	21	47	25	1	3	6	0	10	0	0	0	2	5	0
SWARM_13140	0	0	0	0	0	0	0	0	0	0	0	0	0	12
SWARM_4254	0	0	0	0	1	0	0	0	16	0	0	0	0	0
SWARM_2965	0	4	8	14	11	11	0	7	0	0	2	0	0	1
SWARM_5619	0	0	0	0	0	0	0	0	0	0	0	11	0	0
SWARM_5618	0	0	0	0	0	0	0	0	0	0	0	11	0	0
SWARM_2348	21	10	31	0	8	20	4	18	0	0	0	2	0	4
SWARM_2344	0	0	0	0	0	25	0	5	0	0	0	1	0	2
SWARM_2345	0	0	0	0	0	3	3	3	0	0	1	2	0	32
SWARM_2346	15	0	0	0	0	0	0	21	0	0	0	0	0	0
SWARM_2341	0	0	0	0	0	0	6	0	0	8	0	0	2	45
SWARM_2342	2	0	0	0	0	0	0	8	0	0	0	0	0	24
SWARM_2343	0	0	0	0	0	0	5	0	0	0	0	0	0	31
SWARM_8691	0	0	0	0	0	0	5	0	0	0	0	0	0	2
SWARM_64	438	111	114	1	0	103	0	176	0	0	0	0	3	3
SWARM_67	1	3	0	0	5	0	36	2	148	881	254	0	180	98
SWARM_66	0	7	6	2	2	0	0	0	0	0	0	936	0	0
SWARM_61	10	136	241	21	28	229	0	68	0	2	2	3	5	13
SWARM_60	0	3	0	0	3	1	18	0	12	341	276	0	29	23
SWARM_63	0	0	3	0	3	6	0	0	164	258	1594	0	129	21
SWARM_69	2	11	0	2	7	9	58	3	6	130	376	4	64	37
SWARM_68	0	0	0	0	0	0	0	0	0	330	70	0	204	0
SWARM_549	1	6	48	1	2	27	0	15	0	0	1	37	0	6
SWARM_548	2	1	20	0	5	122	0	25	0	0	1	1	1	7
SWARM_541	0	2	19	61	40	3	0	0	0	0	0	0	2	0
SWARM_540	2	19	14	0	0	136	0	5	0	0	0	12	0	0
SWARM_543	0	10	11	0	1	95	0	8	0	0	0	1	1	1
SWARM_542	0	8	17	1	58	1	6	17	15	21	15	0	3	7
SWARM_545	0	0	0	0	0	0	0	0	19	82	16	0	5	14
SWARM_544	0	0	0	0	0	0	0	0	9	8	115	0	3	1
SWARM_547	1	10	0	3	80	16	2	18	0	2	0	0	3	12
SWARM_546	3	31	97	2	13	32	0	28	0	0	0	0	1	0
SWARM_3765	0	0	0	0	0	0	3	0	33	0	17	0	1	0
SWARM_3764	0	0	0	0	0	0	0	0	0	0	0	0	0	20
SWARM_1726	0	0	0	0	3	0	0	0	0	13	20	0	11	0
SWARM_1725	0	0	1	0	0	36	0	9	0	0	0	0	0	0
SWARM_1721	0	0	0	0	0	0	0	0	0	32	16	0	0	3
SWARM_1720	0	0	0	0	1	0	0	0	0	5	0	0	0	40
SWARM_1729	0	0	0	0	1	0	9	0	17	8	13	0	2	1
SWARM_1728	0	0	1	0	2	0	0	0	1	50	24	0	9	3
SWARM_1183	0	0	3	0	0	60	0	3	0	0	0	0	0	0
SWARM_1182	10	13	22	1	2	7	0	14	0	1	0	0	0	1
SWARM_1181	0	13	0	0	1	0	0	0	3	12	6	0	22	1
SWARM_1180	32	15	2	0	0	7	0	4	0	0	0	5	3	1
SWARM_1187	0	0	0	0	0	0	4	0	38	12	30	0	1	0
SWARM_1186	0	0	0	0	0	0	0	0	23	47	31	0	2	0
SWARM_1185	0	0	0	0	1	0	0	0	0	0	56	0	4	0
SWARM_1184	0	0	0	0	0	0	5	0	38	25	17	0	4	10
SWARM_1189	0	0	0	5	127	0	0	0	0	0	0	0	0	0
SWARM_1188	0	0	0	107	40	1	0	0	0	0	0	0	0	0
SWARM_8865	0	2	0	0	0	0	5	0	0	0	0	0	0	0
SWARM_3249	1	0	0	0	2	0	0	0	0	8	1	0	12	1
SWARM_3247	3	27	0	1	0	0	0	11	0	0	0	0	0	0
SWARM_15648	0	0	0	2	0	0	0	0	0	0	0	5	0	0
SWARM_15644	0	0	0	0	0	0	0	0	0	0	0	5	0	0
SWARM_15641	0	0	0	0	0	0	0	0	0	0	0	5	0	0
SWARM_389	0	17	34	1	45	47	0	65	0	0	1	0	5	12
SWARM_388	1	4	3	95	185	137	29	50	1	0	8	1	4	63
SWARM_383	1	1	1	4	26	2	37	3	20	258	50	0	24	144
SWARM_381	11	18	12	3	2	60	0	84	0	0	0	3	0	1
SWARM_380	0	0	0	0	0	0	9	0	16	189	0	0	5	0
SWARM_386	2	8	21	0	45	4	7	83	30	3	7	0	0	3
SWARM_12605	0	0	0	0	1	0	0	0	24	20	7	0	5	6
SWARM_5423	17	0	1	0	0	7	0	14	0	0	0	0	0	1
SWARM_7154	0	0	0	0	0	0	0	0	43	5	7	0	0	3
SWARM_7158	0	0	0	12	1	0	0	0	0	0	0	0	1	0
SWARM_3485	0	2	16	24	6	1	0	3	0	8	1	0	0	0
SWARM_3486	1	0	7	0	0	22	0	2	0	0	0	0	0	0
SWARM_3505	0	0	0	0	0	0	0	0	31	7	16	0	4	1
SWARM_2536	0	0	1	0	1	0	0	0	5	0	0	0	0	18
SWARM_2534	1	4	29	0	3	5	0	41	0	2	0	0	0	1
SWARM_2532	0	1	0	0	4	1	4	0	0	25	6	0	2	0
SWARM_2531	0	0	0	0	0	1	0	0	0	0	0	0	0	89
SWARM_2539	15	16	11	0	0	9	0	1	0	0	0	1	0	0
SWARM_2538	19	15	2	0	0	5	0	6	0	0	0	0	0	0
SWARM_779	1	19	43	33	20	32	0	15	0	4	0	2	2	4
SWARM_777	0	0	0	0	0	0	0	0	33	0	67	0	0	3
SWARM_774	3	8	6	4	5	2	4	145	0	0	0	0	0	8
SWARM_772	25	36	33	0	0	70	0	13	0	0	0	0	4	0
SWARM_773	12	9	27	0	1	18	0	58	0	0	0	2	0	0
SWARM_771	23	15	47	1	1	24	0	17	1	0	0	31	4	1
SWARM_7010	0	0	0	0	0	0	6	0	0	0	0	0	0	5
SWARM_198	89	139	47	11	53	35	0	84	6	17	6	46	33	18
SWARM_199	0	0	0	0	0	0	0	0	146	88	52	0	3	7
SWARM_192	2	66	61	4	43	78	0	64	0	0	0	0	3	7
SWARM_190	0	2	2	75	186	1	0	0	1	10	18	0	14	2
SWARM_191	0	0	0	0	0	0	0	0	711	0	14	0	0	0
SWARM_196	1	79	174	0	1	29	0	31	0	4	0	0	0	0
SWARM_195	0	0	0	0	0	0	0	0	19	30	211	0	1	0
SWARM_1909	0	0	0	0	7	0	0	0	42	0	0	0	0	0
SWARM_4632	0	0	0	0	0	0	11	0	2	10	29	0	1	1
SWARM_4630	0	0	0	0	0	0	20	0	0	0	0	0	0	0
SWARM_4637	0	0	0	0	0	0	4	0	0	15	0	0	0	4
SWARM_17414	0	0	0	0	1	0	8	0	0	0	1	0	0	2
SWARM_6168	0	0	0	0	0	0	0	0	0	0	0	11	0	0
SWARM_6164	0	0	0	0	0	0	0	1	0	0	0	11	0	0
SWARM_6166	0	0	0	0	0	0	0	0	0	0	0	13	0	0
SWARM_6167	0	0	0	0	0	0	0	0	0	0	0	13	0	0
SWARM_6162	0	0	0	0	0	0	0	0	0	0	0	17	0	0
SWARM_6163	0	0	0	0	0	0	0	0	0	0	0	14	0	0
SWARM_2679	0	0	0	0	0	0	3	0	35	0	97	0	0	0
SWARM_2670	0	0	0	0	0	0	0	0	40	22	5	0	0	0
SWARM_3075	0	0	0	0	0	0	0	0	0	0	40	0	0	0
SWARM_3699	0	0	0	0	1	0	0	0	2	1	90	0	13	0
SWARM_3697	0	0	0	0	2	0	4	0	2	0	8	0	3	0
SWARM_1693	0	0	0	0	0	0	0	0	10	7	41	0	1	0
SWARM_1690	8	14	48	0	1	3	0	11	0	0	0	0	1	0
SWARM_1696	0	0	0	0	0	0	0	0	0	39	3	0	1	0
SWARM_1695	25	16	71	4	5	24	0	20	0	0	0	46	0	1
SWARM_1698	0	0	0	0	0	0	0	0	0	32	8	0	1	0
SWARM_1344	0	0	0	0	0	0	0	0	23	0	35	0	0	0
SWARM_1347	0	0	2	0	6	4	0	0	22	100	7	0	0	0
SWARM_1346	4	39	50	4	17	12	2	34	6	23	1	1	13	0
SWARM_1341	16	36	26	0	1	21	0	18	0	0	0	4	0	0
SWARM_1340	28	19	21	1	1	25	0	5	4	0	0	0	3	3
SWARM_1342	1	4	0	0	0	1	0	68	0	0	0	0	0	0
SWARM_1348	0	1	2	0	6	0	0	2	0	0	0	38	2	0
SWARM_5127	1	1	1	0	0	6	4	10	0	0	0	0	0	0
SWARM_5121	0	0	0	0	0	0	0	0	0	0	0	0	0	14
SWARM_2473	0	5	10	2	12	4	0	26	0	0	0	0	2	3
SWARM_2470	0	0	0	0	0	0	0	0	0	0	44	0	0	0
SWARM_2477	0	0	0	0	0	0	22	0	0	1	0	0	0	13
SWARM_5909	0	1	0	0	6	0	7	0	0	17	34	0	5	1
SWARM_882	56	90	114	0	11	67	0	75	0	9	0	0	3	1
SWARM_1109	0	24	3	1	12	2	0	5	0	3	7	0	6	5
SWARM_889	0	7	5	11	59	9	0	4	3	0	1	0	0	1
SWARM_1102	0	0	0	0	0	0	0	0	0	0	0	0	0	85
SWARM_1101	1	0	0	0	2	1	0	1	6	51	8	0	1	0
SWARM_1100	0	1	0	0	0	0	0	0	0	0	83	0	0	0
SWARM_1107	0	1	0	0	1	1	6	0	3	0	5	0	0	87
SWARM_1106	0	2	20	1	4	31	0	8	0	0	0	0	0	0
SWARM_1105	0	2	3	0	0	51	0	6	0	0	0	0	0	0
SWARM_1104	0	0	0	0	1	1	0	0	0	0	0	0	0	64
SWARM_881	32	19	19	1	0	14	0	15	0	5	0	0	1	0
SWARM_883	0	0	0	72	31	0	0	1	0	0	0	0	0	3
SWARM_884	0	0	0	0	0	0	0	0	106	0	0	0	0	0
SWARM_885	0	0	0	0	0	2	0	0	0	54	3	0	20	4
SWARM_1819	3	8	4	4	24	13	0	4	0	3	0	1	2	5
SWARM_1818	0	0	0	0	0	0	0	0	0	0	84	0	0	0
SWARM_1810	0	0	0	0	0	0	0	0	83	16	5	0	2	0
SWARM_1813	0	0	0	0	0	0	0	0	1	4	38	0	0	0
SWARM_1815	0	0	0	0	0	0	0	0	20	21	66	0	0	7
SWARM_1814	0	0	0	0	0	0	0	0	1	40	0	0	0	0
SWARM_1817	0	0	0	0	0	0	0	0	5	0	43	0	0	0
SWARM_1816	0	0	0	0	0	0	0	0	0	0	45	0	0	0
SWARM_14049	0	0	0	0	0	0	4	0	0	0	0	0	0	0
SWARM_303	0	11	215	1	3	8	0	1	0	2	0	0	3	0
SWARM_302	1	6	35	3	63	29	0	83	9	4	1	0	0	0
SWARM_301	0	0	0	0	0	0	0	0	71	47	144	0	5	0
SWARM_307	37	57	196	3	16	58	0	46	2	3	0	0	1	0
SWARM_306	0	0	0	0	0	0	4	0	51	157	26	0	11	14
SWARM_305	8	2	92	1	2	53	0	26	0	3	0	6	2	1
SWARM_304	5	38	254	0	3	17	0	7	0	0	0	5	0	0
SWARM_308	0	0	1	1	27	1	0	0	7	15	545	0	97	2
SWARM_4448	0	0	0	0	0	0	9	0	0	0	1	0	1	12
SWARM_2846	0	5	15	1	3	31	0	4	0	0	0	0	0	0
SWARM_2845	0	1	5	10	37	0	0	19	0	6	6	0	3	0
SWARM_2844	0	0	4	5	27	0	0	0	0	0	1	1	1	0
SWARM_2842	0	0	20	7	11	5	0	21	0	0	0	0	0	0
SWARM_2841	0	0	5	0	31	0	0	0	0	0	0	0	1	0
SWARM_2157	0	1	1	2	22	0	0	0	6	6	3	0	3	0
SWARM_2156	0	1	7	3	30	8	24	1	7	1	3	0	0	50
SWARM_2153	38	36	13	0	0	1	0	6	0	0	0	2	0	1
SWARM_2158	0	0	31	0	0	1	0	0	0	0	0	0	0	0
SWARM_4508	0	1	0	1	4	0	7	0	8	0	3	0	0	6
SWARM_468	13	34	12	1	0	17	0	81	0	0	0	0	0	0
SWARM_469	0	3	78	0	0	62	0	13	0	0	0	0	1	4
SWARM_462	0	1	134	1	3	2	0	0	0	0	0	0	1	1
SWARM_463	0	0	0	0	2	0	6	0	2	102	0	0	1	37
SWARM_461	3	16	30	1	19	53	1	71	0	2	1	0	4	18
SWARM_466	0	17	103	2	1	29	0	1	0	0	0	13	5	1
SWARM_7386	0	0	0	0	0	0	0	0	18	0	0	0	0	0
SWARM_2907	0	0	0	0	0	0	18	0	0	4	0	0	0	0
SWARM_4128	0	4	12	0	1	5	0	29	0	0	0	0	0	0
SWARM_21562	0	0	0	0	0	0	0	0	0	0	0	5	0	0
SWARM_21565	0	0	1	0	0	0	0	0	0	0	0	5	0	0
SWARM_112	7	21	89	9	5	201	0	179	0	3	0	0	0	1
SWARM_110	1	4	2	2	51	2	15	2	125	123	91	0	48	48
SWARM_111	2	47	68	9	108	27	13	204	3	13	4	0	20	4
SWARM_116	0	484	81	2	2	4	0	5	0	0	0	0	1	0
SWARM_114	1	21	364	1	7	39	0	16	0	4	0	0	4	1
SWARM_115	4	325	45	172	89	47	6	10	3	15	3	0	36	5
SWARM_118	0	23	7	2	49	8	110	3	41	191	348	0	26	11
SWARM_6258	0	1	9	0	0	6	5	4	0	2	0	0	0	0
SWARM_945	0	0	0	0	0	1	0	0	0	48	24	0	8	1
SWARM_944	1	2	0	0	1	1	0	0	0	39	89	0	13	0
SWARM_946	0	0	0	0	0	0	0	0	0	13	60	0	5	0
SWARM_941	0	14	16	62	33	1	0	5	0	1	0	0	0	0
SWARM_940	0	4	29	6	1	37	0	3	0	2	0	0	0	1
SWARM_942	0	0	0	0	0	0	18	0	0	17	62	0	1	32
SWARM_949	0	1	2	2	84	1	0	1	0	0	0	0	0	0
SWARM_948	0	0	0	0	0	1	0	0	0	3	94	0	2	5
SWARM_8902	0	0	0	0	0	0	0	0	0	0	0	0	0	13
SWARM_7615	0	1	1	0	0	0	0	0	0	0	0	11	0	0
SWARM_7614	0	4	2	0	0	0	0	0	0	0	0	7	0	0
SWARM_7617	0	1	3	1	0	0	0	0	0	0	2	8	0	0
SWARM_7616	0	0	2	0	0	0	1	0	0	0	0	8	0	0
SWARM_7611	0	0	0	0	0	0	0	1	0	0	1	8	0	0
SWARM_7619	0	0	2	0	0	2	0	0	0	0	0	5	0	0
SWARM_7618	0	0	0	1	0	1	0	0	0	0	0	6	0	0
SWARM_3610	4	11	5	6	0	6	0	27	0	0	0	0	2	0
SWARM_3614	0	0	1	0	0	0	3	0	0	0	0	0	0	20
SWARM_3616	0	0	0	0	0	0	11	0	0	0	22	0	0	31
SWARM_1619	8	19	31	1	1	14	0	26	0	0	0	0	0	4
SWARM_1618	0	6	55	1	3	28	0	10	0	0	0	0	0	0
SWARM_1613	0	1	4	0	0	0	0	0	0	0	0	60	0	0
SWARM_1612	0	0	4	13	22	4	0	2	1	0	16	0	4	1
SWARM_1611	1	8	6	1	18	5	0	32	6	0	2	0	0	8
SWARM_1610	3	5	1	5	9	1	0	6	0	6	0	5	6	4
SWARM_1614	5	12	19	2	6	6	0	12	0	0	0	16	3	1
SWARM_4336	0	0	0	0	0	0	0	0	0	0	0	0	0	17
SWARM_113	0	0	0	0	0	0	0	0	2	7	339	0	35	16
SWARM_119	0	0	0	0	0	0	0	0	1	0	472	0	2	0
SWARM_633	0	0	2	0	7	87	0	24	0	0	1	0	0	9
SWARM_632	0	0	0	0	0	0	5	0	11	38	44	0	13	9
SWARM_631	0	3	111	7	3	2	0	1	0	0	0	0	0	0
SWARM_630	0	19	10	14	74	0	0	2	0	0	0	0	2	0
SWARM_637	36	73	13	0	0	42	0	19	0	0	0	0	0	1
SWARM_636	58	27	28	0	1	20	0	2	0	0	0	0	0	1
SWARM_634	0	0	0	0	9	0	10	0	0	6	53	0	24	10
SWARM_639	3	10	8	3	9	31	0	50	0	0	1	1	0	3
SWARM_638	31	19	40	0	1	52	0	12	0	0	0	0	0	0
SWARM_6860	0	0	0	1	0	2	0	1	0	0	0	9	0	0
SWARM_6867	0	0	0	0	2	0	0	0	0	0	1	0	1	19
SWARM_4579	0	0	0	1	8	6	0	0	0	0	6	0	0	13
SWARM_4572	0	0	0	12	0	2	0	0	0	0	0	0	0	0
SWARM_1890	0	0	0	0	0	0	0	0	0	0	0	0	0	43
SWARM_1893	0	0	0	0	0	0	0	0	0	0	0	0	0	41
SWARM_1896	0	0	0	0	0	0	0	0	6	0	49	0	14	0
SWARM_6042	0	0	0	0	0	0	0	0	28	1	13	0	0	0
SWARM_6041	0	0	0	0	0	0	8	0	1	0	12	0	0	3
SWARM_3130	0	2	10	0	0	11	0	9	0	0	0	6	1	0
SWARM_3132	0	0	2	15	2	0	0	0	0	0	0	0	0	0
SWARM_3134	0	0	3	23	24	0	0	5	0	0	0	0	1	0
SWARM_3794	0	0	0	0	0	0	2	0	0	0	0	0	0	22
SWARM_2599	0	0	0	0	0	0	0	0	16	4	21	0	0	1
SWARM_3791	0	0	0	0	0	0	0	0	54	0	28	0	0	0
SWARM_3793	0	0	0	0	0	0	0	0	8	70	7	0	0	1
SWARM_3867	0	1	1	1	2	1	17	1	0	3	1	0	0	3
SWARM_3865	0	1	9	2	1	26	0	7	0	0	0	1	0	0
SWARM_3868	0	1	2	3	1	0	5	4	1	0	3	0	1	1
SWARM_1796	0	0	0	0	0	0	4	0	42	3	3	0	0	2
SWARM_1797	0	3	1	2	29	1	0	1	0	0	15	0	5	3
SWARM_1794	0	0	0	0	3	0	0	0	1	5	33	0	19	3
SWARM_1793	1	1	0	0	2	0	0	0	0	19	19	0	15	1
SWARM_1791	0	0	1	10	37	1	0	0	0	0	1	0	0	0
SWARM_1798	0	2	8	0	3	21	0	5	0	0	0	0	0	1
SWARM_1799	0	0	2	0	1	7	0	36	0	0	0	0	0	1
SWARM_1428	0	1	47	2	1	1	0	0	0	2	0	0	0	0
SWARM_1420	0	9	102	16	5	4	0	0	0	0	0	0	1	0
SWARM_1421	0	0	0	1	0	0	0	0	9	43	1	0	2	4
SWARM_1423	0	0	0	0	0	0	0	0	0	0	0	0	0	47
SWARM_1425	0	0	0	0	0	0	0	0	0	0	0	0	0	48
SWARM_1426	0	0	0	0	0	0	0	0	0	0	0	0	0	68
SWARM_8739	0	0	0	0	0	0	0	0	0	0	0	7	0	0
SWARM_21641	0	0	0	0	0	0	0	0	0	0	0	5	0	0
SWARM_8774	0	29	0	0	0	0	0	0	0	0	0	0	0	0
SWARM_186	0	11	70	3	104	31	0	108	3	1	5	0	6	6
SWARM_2223	0	0	38	9	10	2	0	0	0	0	0	0	0	0
SWARM_2221	2	2	35	1	0	18	0	13	0	0	0	0	0	0
SWARM_2225	0	0	11	21	6	0	0	1	0	0	1	0	0	0
SWARM_2224	0	2	33	0	1	0	0	0	0	0	0	0	2	0
SWARM_2041	0	0	0	0	3	0	0	0	13	11	37	0	6	0
SWARM_9358	0	0	0	21	3	0	0	0	0	0	0	0	0	0
SWARM_9356	0	0	0	14	0	0	0	0	0	0	0	0	0	0
SWARM_9350	0	0	0	17	10	0	0	0	0	0	0	0	0	0
SWARM_795	0	1	28	29	111	1	4	2	18	32	37	0	12	4
SWARM_1228	0	0	0	0	0	0	0	0	0	23	71	0	0	0
SWARM_1229	0	12	5	2	23	7	0	6	0	0	1	84	1	0
SWARM_1226	0	0	0	0	0	0	1	0	8	73	42	0	1	0
SWARM_1227	0	0	0	0	0	0	0	0	0	59	0	0	1	0
SWARM_1224	1	24	35	7	15	41	3	20	0	4	2	0	3	2
SWARM_1222	113	119	178	0	29	122	0	124	3	18	0	1	11	5
SWARM_1223	0	0	0	0	0	0	14	0	0	60	0	0	0	35
SWARM_1220	23	28	36	0	6	14	0	16	0	0	0	1	0	0
SWARM_1221	20	41	29	2	19	12	0	20	0	3	0	0	2	0
SWARM_18796	0	0	0	0	0	0	6	0	0	0	0	0	0	0
SWARM_18792	0	0	0	0	0	0	4	0	0	0	0	0	0	0
SWARM_18791	0	0	0	0	0	0	5	0	0	0	0	0	0	0
SWARM_1914	0	0	0	0	0	0	0	0	6	34	0	0	1	2
SWARM_1916	12	14	11	0	1	10	0	4	0	9	0	0	0	0
